,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN
191,191,0100000US,United States,0,Total for all sectors,1,Total,1,Total,0,Total,4,Nonveteran,2019,5090916,13794319981,58789150,2704618121
192,192,0100000US,United States,0,Total for all sectors,2,Female,1,Total,0,Total,4,Nonveteran,2019,1192587,1789233844,10636868,412829054
193,193,0100000US,United States,0,Total for all sectors,3,Male,1,Total,0,Total,4,Nonveteran,2019,3153703,10765531469,41176554,2035011811
194,194,0100000US,United States,0,Total for all sectors,4,Equally male/female,1,Total,0,Total,4,Nonveteran,2019,744624,1239554668,6975728,256777257
195,195,0100000US,United States,0,Total for all sectors,1,Total,20,Hispanic,0,Total,4,Nonveteran,2019,331588,438046866,2748771,99678782
196,196,0100000US,United States,0,Total for all sectors,2,Female,20,Hispanic,0,Total,4,Nonveteran,2019,88838,95627284,710903,23105563
197,197,0100000US,United States,0,Total for all sectors,3,Male,20,Hispanic,0,Total,4,Nonveteran,2019,204809,299768393,1731344,66955960
198,198,0100000US,United States,0,Total for all sectors,4,Equally male/female,20,Hispanic,0,Total,4,Nonveteran,2019,37941,42651188,306523,9617260
199,199,0100000US,United States,0,Total for all sectors,1,Total,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,44596,68042504,415899,15671230
200,200,0100000US,United States,0,Total for all sectors,2,Female,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,2078,1611158,14719,495412
201,201,0100000US,United States,0,Total for all sectors,3,Male,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,8941,23641962,106239,5027211
202,202,0100000US,United States,0,Total for all sectors,4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,4,Nonveteran,2019,33577,42789384,294941,10148607
203,203,0100000US,United States,0,Total for all sectors,1,Total,29,Non-Hispanic,0,Total,4,Nonveteran,2019,4714733,13288230611,55624480,2589268109
204,204,0100000US,United States,0,Total for all sectors,2,Female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,1101669,1691995402,9911246,389228080
205,205,0100000US,United States,0,Total for all sectors,3,Male,29,Non-Hispanic,0,Total,4,Nonveteran,2019,2939953,10442121113,39338970,1963028640
206,206,0100000US,United States,0,Total for all sectors,4,Equally male/female,29,Non-Hispanic,0,Total,4,Nonveteran,2019,673108,1154114096,6374263,237011390
207,207,0100000US,United States,0,Total for all sectors,1,Total,1,Total,30,White,4,Nonveteran,2019,4375927,12758162535,52478971,2472348962
208,208,0100000US,United States,0,Total for all sectors,2,Female,1,Total,30,White,4,Nonveteran,2019,984686,1573462620,8998414,357759367
209,209,0100000US,United States,0,Total for all sectors,3,Male,1,Total,30,White,4,Nonveteran,2019,2755999,10071894536,37444220,1885937075
210,210,0100000US,United States,0,Total for all sectors,4,Equally male/female,1,Total,30,White,4,Nonveteran,2019,635240,1112805379,6036337,228652520
211,211,0100000US,United States,0,Total for all sectors,1,Total,20,Hispanic,30,White,4,Nonveteran,2019,317346,426499334,2652014,96393329
212,212,0100000US,United States,0,Total for all sectors,1,Total,28,Equally Hispanic/non-Hispanic,30,White,4,Nonveteran,2019,40395,60460645,377867,13631264
213,213,0100000US,United States,0,Total for all sectors,1,Total,29,Non-Hispanic,30,White,4,Nonveteran,2019,4018187,12271202555,49449090,2362324369
214,214,0100000US,United States,0,Total for all sectors,1,Total,1,Total,40,Black or African American,4,Nonveteran,2019,119931,118003733,1142353,35868866
215,215,0100000US,United States,0,Total for all sectors,2,Female,1,Total,40,Black or African American,4,Nonveteran,2019,45620,35095810,436041,12504214
216,216,0100000US,United States,0,Total for all sectors,3,Male,1,Total,40,Black or African American,4,Nonveteran,2019,65635,75358083,604937,21028199
217,217,0100000US,United States,0,Total for all sectors,4,Equally male/female,1,Total,40,Black or African American,4,Nonveteran,2019,8677,7549840,101375,2336454
218,218,0100000US,United States,0,Total for all sectors,1,Total,20,Hispanic,40,Black or African American,4,Nonveteran,2019,9805,6616982,51370,1872943
219,219,0100000US,United States,0,Total for all sectors,1,Total,28,Equally Hispanic/non-Hispanic,40,Black or African American,4,Nonveteran,2019,136,148198,1045,67611
220,220,0100000US,United States,0,Total for all sectors,1,Total,29,Non-Hispanic,40,Black or African American,4,Nonveteran,2019,109992,111238553,1089937,33928312
221,221,0100000US,United States,0,Total for all sectors,1,Total,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,23432,32492316,184702,7610711
222,222,0100000US,United States,0,Total for all sectors,2,Female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,8330,8562400,54700,2210919
223,223,0100000US,United States,0,Total for all sectors,3,Male,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,14413,22938430,124964,5272235
224,224,0100000US,United States,0,Total for all sectors,4,Equally male/female,1,Total,50,American Indian and Alaska Native,4,Nonveteran,2019,689,991486,5038,127557
225,225,0100000US,United States,0,Total for all sectors,1,Total,20,Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,5278,3923882,30253,983801
226,226,0100000US,United States,0,Total for all sectors,1,Total,28,Equally Hispanic/non-Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,S,S,20 to 99 employees,S
227,227,0100000US,United States,0,Total for all sectors,1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,4,Nonveteran,2019,18109,28533233,154384,6624321
228,228,0100000US,United States,0,Total for all sectors,1,Total,1,Total,60,Asian,4,Nonveteran,2019,572766,864166639,4873469,182373460
229,229,0100000US,United States,0,Total for all sectors,2,Female,1,Total,60,Asian,4,Nonveteran,2019,166737,182547649,1220501,43297442
230,230,0100000US,United States,0,Total for all sectors,3,Male,1,Total,60,Asian,4,Nonveteran,2019,327388,587631860,3023033,120399290
231,231,0100000US,United States,0,Total for all sectors,4,Equally male/female,1,Total,60,Asian,4,Nonveteran,2019,78642,93987130,629935,18676728
232,232,0100000US,United States,0,Total for all sectors,1,Total,20,Hispanic,60,Asian,4,Nonveteran,2019,3622,3125006,22046,740782
233,233,0100000US,United States,0,Total for all sectors,1,Total,28,Equally Hispanic/non-Hispanic,60,Asian,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
234,234,0100000US,United States,0,Total for all sectors,1,Total,29,Non-Hispanic,60,Asian,4,Nonveteran,2019,568876,859582358,4847546,181438386
235,235,0100000US,United States,0,Total for all sectors,1,Total,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,6609,7633669,44926,1598478
236,236,0100000US,United States,0,Total for all sectors,2,Female,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,2184,1514701,13615,448860
237,237,0100000US,United States,0,Total for all sectors,3,Male,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,4216,5954335,27910,1092696
238,238,0100000US,United States,0,Total for all sectors,4,Equally male/female,1,Total,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,S,S,"2,500 to 4,999 employees",S
239,239,0100000US,United States,0,Total for all sectors,1,Total,20,Hispanic,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,S,S,"5,000 to 9,999 employees",S
240,240,0100000US,United States,0,Total for all sectors,1,Total,29,Non-Hispanic,70,Native Hawaiian and Other Pacific Islander,4,Nonveteran,2019,5625,6851034,39681,1473351
241,241,0100000US,United States,0,Total for all sectors,1,Total,1,Total,90,Minority,4,Nonveteran,2019,1035969,1453675270,8926780,326533472
242,242,0100000US,United States,0,Total for all sectors,1,Total,1,Total,91,Equally minority/nonminority,4,Nonveteran,2019,79511,122905516,775691,30655475
243,243,0100000US,United States,0,Total for all sectors,1,Total,1,Total,92,Nonminority,4,Nonveteran,2019,3975437,12217739195,49086679,2347429174
244,244,0100000US,United States,0,Total for all sectors,96,Classifiable,96,Classifiable,96,Classifiable,96,Classifiable,2019,5563107,15047622490,64240010,2960641005
245,245,0100000US,United States,0,Total for all sectors,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,98,Unclassifiable,2019,208184,25025631209,64658216,4266944559
246,246,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,1,Total,0,Total,1,Total,2019,27208,W,472472,12052120
247,247,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,1,Total,0,Total,1,Total,2019,S,S,"50,000 to 99,999 employees",S
248,248,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,1,Total,0,Total,1,Total,2019,16710,W,325213,6949620
249,249,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,1,Total,0,Total,1,Total,2019,5787,W,33860,1160215
250,250,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,20,Hispanic,0,Total,1,Total,2019,S,S,"50,000 to 99,999 employees",S
251,251,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,20,Hispanic,0,Total,1,Total,2019,S,S,"25,000 to 49,999 employees",S
252,252,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,20,Hispanic,0,Total,1,Total,2019,677,U,33680,979262
253,253,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,20,Hispanic,0,Total,1,Total,2019,S,S,"1,000 to 2,499 employees",S
254,254,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,S,S,"2,500 to 4,999 employees",S
255,255,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,2,L,1265,14065
256,256,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,28,Equally Hispanic/non-Hispanic,0,Total,1,Total,2019,S,S,"1,000 to 2,499 employees",S
257,257,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,29,Non-Hispanic,0,Total,1,Total,2019,25293,W,341050,7595592
258,258,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,29,Non-Hispanic,0,Total,1,Total,2019,3634,U,21394,702934
259,259,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,29,Non-Hispanic,0,Total,1,Total,2019,16031,W,290269,5956293
260,260,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,29,Non-Hispanic,0,Total,1,Total,2019,5628,U,29388,936365
261,261,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,1,Total,30,White,1,Total,2019,25656,W,398657,9526541
262,262,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,1,Total,30,White,1,Total,2019,S,S,"25,000 to 49,999 employees",S
263,263,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,1,Total,30,White,1,Total,2019,16356,W,315959,6679985
264,264,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,1,Total,30,White,1,Total,2019,5606,W,33076,1144024
265,265,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,20,Hispanic,30,White,1,Total,2019,S,S,"50,000 to 99,999 employees",S
266,266,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,20,Hispanic,30,White,1,Total,2019,S,S,"25,000 to 49,999 employees",S
267,267,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,20,Hispanic,30,White,1,Total,2019,675,U,33570,977912
268,268,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,20,Hispanic,30,White,1,Total,2019,S,S,"1,000 to 2,499 employees",S
269,269,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,S,S,"2,500 to 4,999 employees",S
270,270,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,2,L,1265,14065
271,271,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,28,Equally Hispanic/non-Hispanic,30,White,1,Total,2019,S,S,"1,000 to 2,499 employees",S
272,272,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,29,Non-Hispanic,30,White,1,Total,2019,24566,W,329208,7233576
273,273,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,29,Non-Hispanic,30,White,1,Total,2019,3437,U,19482,625357
274,274,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,29,Non-Hispanic,30,White,1,Total,2019,15679,W,281124,5688009
275,275,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,29,Non-Hispanic,30,White,1,Total,2019,5448,U,28603,920210
276,276,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,1,Total,40,Black or African American,1,Total,2019,S,S,"1,000 to 2,499 employees",S
277,277,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,1,Total,40,Black or African American,1,Total,2019,S,S,"1,000 to 2,499 employees",S
278,278,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,1,Total,40,Black or African American,1,Total,2019,D,D,20 to 99 employees,D
279,279,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,1,Total,40,Black or African American,1,Total,2019,D,D,100 to 249 employees,D
280,280,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,29,Non-Hispanic,40,Black or African American,1,Total,2019,S,S,"1,000 to 2,499 employees",S
281,281,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,29,Non-Hispanic,40,Black or African American,1,Total,2019,S,S,"1,000 to 2,499 employees",S
282,282,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,29,Non-Hispanic,40,Black or African American,1,Total,2019,D,D,20 to 99 employees,D
283,283,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",4,Equally male/female,29,Non-Hispanic,40,Black or African American,1,Total,2019,D,D,100 to 249 employees,D
284,284,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,1,Total,50,American Indian and Alaska Native,1,Total,2019,S,S,"1,000 to 2,499 employees",S
285,285,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,1,Total,50,American Indian and Alaska Native,1,Total,2019,S,S,500 to 999 employees,S
286,286,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,1,Total,50,American Indian and Alaska Native,1,Total,2019,S,S,"1,000 to 2,499 employees",S
287,287,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,20,Hispanic,50,American Indian and Alaska Native,1,Total,2019,D,D,100 to 249 employees,D
288,288,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,20,Hispanic,50,American Indian and Alaska Native,1,Total,2019,D,D,100 to 249 employees,D
289,289,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",1,Total,29,Non-Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,"1,000 to 2,499 employees",S
290,290,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",2,Female,29,Non-Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,500 to 999 employees,S
291,291,0100000US,United States,11(660),"Agriculture, forestry, fishing and hunting(660)",3,Male,29,Non-Hispanic,50,American Indian and Alaska Native,1,Total,2019,S,S,500 to 999 employees,S
