,Unnamed: 0,GEO_ID,NAME,NAICS2017,NAICS2017_LABEL,SEX,SEX_LABEL,ETH_GROUP,ETH_GROUP_LABEL,RACE_GROUP,RACE_GROUP_LABEL,VET_GROUP,VET_GROUP_LABEL,EMPSZFI,EMPSZFI_LABEL,YEAR,FIRMPDEMP,RCPPDEMP,EMP,PAYANN,Unnamed: 33
165,165,0100000US,United States,00,Total for all sectors,003,Male,001,Total,30,White,001,Total,641,Firms with 20 to 49 employees,2019,219322,1526044273,6627560,326103900,
166,166,0100000US,United States,00,Total for all sectors,003,Male,001,Total,30,White,001,Total,642,Firms with 50 to 99 employees,2019,70600,1409613429,4835818,249614084,
167,167,0100000US,United States,00,Total for all sectors,003,Male,001,Total,30,White,001,Total,651,Firms with 100 to 249 employees,2019,37641,1904652588,5667231,318782963,
168,168,0100000US,United States,00,Total for all sectors,003,Male,001,Total,30,White,001,Total,652,Firms with 250 to 499 employees,2019,9944,1184188087,3388083,188222996,
169,169,0100000US,United States,00,Total for all sectors,003,Male,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,6601,2623503324,10425012,483066258,
170,170,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,611,Firms with no employees,2019,100322,38728213,0,7325038,
171,171,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,612,Firms with 1 to 4 employees,2019,356286,151598300,729312,26731218,
172,172,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,620,Firms with 5 to 9 employees,2019,125042,136332576,827344,29614458,
173,173,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,630,Firms with 10 to 19 employees,2019,78523,154040480,1054676,36806352,
174,174,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,641,Firms with 20 to 49 employees,2019,49870,245642186,1477232,52168077,
175,175,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,642,Firms with 50 to 99 employees,2019,12392,153002298,841391,32932892,
176,176,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,651,Firms with 100 to 249 employees,2019,4711,144110777,675045,28522084,
177,177,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,652,Firms with 250 to 499 employees,2019,1419,117535139,488168,20959988,
178,178,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,30,White,001,Total,657,Firms with 500 employees or more,2019,583,134359323,781784,28296897,
179,179,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,611,Firms with no employees,2019,43091,15817144,0,2335970,
180,180,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,612,Firms with 1 to 4 employees,2019,176799,73619109,349751,11949659,
181,181,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,620,Firms with 5 to 9 employees,2019,52559,52540635,346651,11749142,
182,182,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,630,Firms with 10 to 19 employees,2019,32404,61462536,435731,15307831,
183,183,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,641,Firms with 20 to 49 employees,2019,19394,81177377,577686,20885934,
184,184,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,642,Firms with 50 to 99 employees,2019,4801,54195468,322785,11975085,
185,185,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,651,Firms with 100 to 249 employees,2019,1844,47972446,269715,11148571,
186,186,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,652,Firms with 250 to 499 employees,2019,468,22239729,157467,6607325,
187,187,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,30,White,001,Total,657,Firms with 500 employees or more,2019,313,42139297,370179,12945656,
188,188,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,611,Firms with no employees,2019,6496,3354166,0,1633715,
189,189,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,612,Firms with 1 to 4 employees,2019,22726,10636854,46896,1784884,
190,190,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,620,Firms with 5 to 9 employees,2019,7613,6558711,50011,1847313,
191,191,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,630,Firms with 10 to 19 employees,2019,4880,8838285,67244,2407824,
192,192,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,641,Firms with 20 to 49 employees,2019,3123,11901483,92106,3229621,
193,193,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,642,Firms with 50 to 99 employees,2019,720,7510945,49803,1651646,
194,194,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,651,Firms with 100 to 249 employees,2019,307,8535693,47833,2135039,
195,195,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,652,Firms with 250 to 499 employees,2019,S,S,"10,000 to 24,999 employees",S,
196,196,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,30,White,001,Total,657,Firms with 500 employees or more,2019,67,6635264,66130,1664304,
197,197,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,611,Firms with no employees,2019,588653,238798213,0,39853021,
198,198,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,612,Firms with 1 to 4 employees,2019,2191928,973149438,4329397,186659387,
199,199,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,620,Firms with 5 to 9 employees,2019,730536,902068296,4818437,205201267,
200,200,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,630,Firms with 10 to 19 employees,2019,464271,1150139296,6248796,276943425,
201,201,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,641,Firms with 20 to 49 employees,2019,306242,1942264770,9202632,419718483,
202,202,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,642,Firms with 50 to 99 employees,2019,92590,1706400240,6327314,310876533,
203,203,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,651,Firms with 100 to 249 employees,2019,46919,2168620695,7014723,377579915,
204,204,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,652,Firms with 250 to 499 employees,2019,12441,1377304878,4242517,224174358,
205,205,0100000US,United States,00,Total for all sectors,001,Total,029,Non-Hispanic,30,White,001,Total,657,Firms with 500 employees or more,2019,7871,2996817575,12209337,555262224,
206,206,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,18302,5477281,0,1320216,
207,207,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,70914,23901064,134313,4997559,
208,208,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,20647,16047126,137346,4552825,
209,209,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,12386,17603026,165613,5259087,
210,210,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,8291,21476773,245843,7665963,
211,211,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,2460,15150854,163936,4919021,
212,212,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,1114,15045953,162110,4721061,
213,213,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,652,Firms with 250 to 499 employees,2019,312,7556988,111749,2622649,
214,214,0100000US,United States,00,Total for all sectors,001,Total,001,Total,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,138,11394027,152093,4434008,
215,215,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,6318,1425529,0,281269,
216,216,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,24244,6764255,44714,1530791,
217,217,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,7821,4947668,51640,1443565,
218,218,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,4938,5199181,66776,1786918,
219,219,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,2756,5861989,81092,2248032,
220,220,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,1040,3681357,69835,1696925,
221,221,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,424,3748491,63235,1881257,
222,222,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,652,Firms with 250 to 499 employees,2019,78,1796294,29087,635793,
223,223,0100000US,United States,00,Total for all sectors,002,Female,001,Total,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,32,3125404,42010,1491084,
224,224,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,10805,3474079,0,974897,
225,225,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,41681,15372214,79604,3113255,
226,226,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,10833,9906037,72336,2777194,
227,227,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,6038,10822810,79349,3008457,
228,228,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,4788,14075531,142189,4829994,
229,229,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,1253,11043757,82518,3008207,
230,230,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,553,10376453,72796,2435250,
231,231,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,652,Firms with 250 to 499 employees,2019,199,5416732,71870,1818825,
232,232,0100000US,United States,00,Total for all sectors,003,Male,001,Total,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,96,7904822,102319,2787448,
233,233,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
234,234,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,4989,1764594,9994,353514,
235,235,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,1990,1193421,13370,332066,
236,236,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,1407,1581035,19487,463712,
237,237,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,747,1539252,22562,587937,
238,238,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,169,425740,11583,213890,
239,239,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,S,S,"25,000 to 49,999 employees",S,
240,240,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,652,Firms with 250 to 499 employees,2019,S,S,"10,000 to 24,999 employees",S,
241,241,0100000US,United States,00,Total for all sectors,004,Equally male/female,001,Total,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,10,363801,7765,155476,
242,242,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,611,Firms with no employees,2019,1547,542134,0,355243,
243,243,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,612,Firms with 1 to 4 employees,2019,5797,1850908,10963,339248,
244,244,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,620,Firms with 5 to 9 employees,2019,1348,1274257,8641,285851,
245,245,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,630,Firms with 10 to 19 employees,2019,1076,1423926,14155,405774,
246,246,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,641,Firms with 20 to 49 employees,2019,450,1141226,12629,336529,
247,247,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,642,Firms with 50 to 99 employees,2019,S,S,"1,000 to 2,499 employees",S,
248,248,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,651,Firms with 100 to 249 employees,2019,7,259601,1177,49810,
249,249,0100000US,United States,00,Total for all sectors,001,Total,020,Hispanic,40,Black or African American,001,Total,657,Firms with 500 employees or more,2019,4,206909,3083,103552,
250,250,0100000US,United States,00,Total for all sectors,001,Total,028,Equally Hispanic/non-Hispanic,40,Black or African American,001,Total,611,Firms with no employees,2019,S,S,0 to 19 employees,S,
